CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14145,46,4,3742.2,0,Regular Customers
14146,8,5,4191.0,0,Regular Customers
14147,77,2,483.4,0,Regular Customers
14148,233,1,157.2,2,Low-Value Customers
14149,220,1,446.62,2,Low-Value Customers
14150,35,2,658.64,0,Regular Customers
14152,74,2,621.29,0,Regular Customers
14154,238,2,1345.62,2,Low-Value Customers
14155,265,1,118.75,2,Low-Value Customers
14156,9,55,116979.68,1,High-Value Customers
14157,19,2,424.89,0,Regular Customers
14158,39,1,507.66,0,Regular Customers
14159,19,11,4630.35,0,Regular Customers
14161,215,3,1097.62,2,Low-Value Customers
14162,173,2,289.36,2,Low-Value Customers
14163,86,4,2445.91,0,Regular Customers
14164,70,2,1631.77,0,Regular Customers
14165,275,1,120.44,2,Low-Value Customers
14167,38,4,562.59,0,Regular Customers
14171,97,1,363.79,0,Regular Customers
14173,10,4,450.84,0,Regular Customers
14174,32,1,134.46,0,Regular Customers
14175,59,3,3222.3,0,Regular Customers
14176,296,4,576.9000000000001,2,Low-Value Customers
14177,85,4,549.46,0,Regular Customers
14178,8,7,1600.26,0,Regular Customers
14179,40,2,701.57,0,Regular Customers
14180,10,25,4748.52,0,Regular Customers
14184,66,1,452.89,0,Regular Customers
14185,330,1,197.65,2,Low-Value Customers
14188,30,6,2054.36,0,Regular Customers
14189,1,15,4654.08,0,Regular Customers
14191,1,13,4684.76,0,Regular Customers
14193,67,2,853.39,0,Regular Customers
14194,4,21,11349.52,0,Regular Customers
14195,201,2,1012.0,2,Low-Value Customers
14196,106,1,335.52,0,Regular Customers
14198,17,4,701.4,0,Regular Customers
14199,217,1,185.4,2,Low-Value Customers
14201,59,7,747.44,0,Regular Customers
14204,1,1,150.61,0,Regular Customers
14205,16,2,466.7,0,Regular Customers
14206,238,1,328.16,2,Low-Value Customers
14208,94,1,151.74,0,Regular Customers
14209,10,6,2073.43,0,Regular Customers
14210,105,6,1905.84,0,Regular Customers
14211,52,9,2241.1,0,Regular Customers
14212,89,1,1070.48,0,Regular Customers
14214,30,5,1004.38,0,Regular Customers
14215,11,6,1789.72,0,Regular Customers
14216,2,4,1839.3,0,Regular Customers
14217,1,17,2004.98,0,Regular Customers
14218,42,1,169.48000000000002,0,Regular Customers
14219,3,1,89.94,0,Regular Customers
14220,246,2,632.4,2,Low-Value Customers
14221,41,9,3432.8,0,Regular Customers
14222,176,1,683.17,2,Low-Value Customers
14223,91,3,991.13,0,Regular Customers
14224,109,4,1009.73,0,Regular Customers
14226,28,5,2214.79,0,Regular Customers
14227,25,10,3350.96,0,Regular Customers
14229,51,3,1547.2,0,Regular Customers
14231,183,3,925.71,2,Low-Value Customers
14232,42,5,2048.07,0,Regular Customers
14233,48,4,1462.72,0,Regular Customers
14234,21,4,754.12,0,Regular Customers
14235,74,5,3144.86,0,Regular Customers
14236,80,2,490.86,0,Regular Customers
14237,372,1,161.0,2,Low-Value Customers
14238,325,1,146.85,2,Low-Value Customers
14239,42,11,2380.85,0,Regular Customers
14240,29,2,890.34,0,Regular Customers
14241,183,1,213.7,2,Low-Value Customers
14242,234,2,280.55,2,Low-Value Customers
14243,8,10,2588.77,0,Regular Customers
14245,219,2,1693.45,2,Low-Value Customers
14246,110,3,1474.06,0,Regular Customers
14247,277,1,136.76999999999998,2,Low-Value Customers
14248,317,1,302.58,2,Low-Value Customers
14250,6,3,1904.05,0,Regular Customers
14251,1,5,2879.7000000000003,0,Regular Customers
14256,259,2,969.06,2,Low-Value Customers
14257,63,5,3099.7200000000003,0,Regular Customers
14258,8,9,12165.98,0,Regular Customers
14259,141,1,120.0,2,Low-Value Customers
14261,50,2,1163.45,0,Regular Customers
14262,7,8,2618.23,0,Regular Customers
14264,154,2,333.97,2,Low-Value Customers
14265,108,2,530.18,0,Regular Customers
14267,162,3,1516.24,2,Low-Value Customers
14270,331,1,492.65,2,Low-Value Customers
14271,225,1,112.32,2,Low-Value Customers
14272,73,2,437.96,0,Regular Customers
14273,50,4,559.97,0,Regular Customers
14276,98,3,1119.74,0,Regular Customers
14277,14,3,4188.0,0,Regular Customers
14280,196,1,134.04,2,Low-Value Customers
14282,2,15,3701.44,0,Regular Customers
14284,30,2,595.25,0,Regular Customers
14285,20,4,1910.01,0,Regular Customers
14286,23,3,4628.75,0,Regular Customers
14287,7,3,176.63,0,Regular Customers
14288,212,1,426.6,2,Low-Value Customers
14289,8,6,911.26,0,Regular Customers
14290,10,5,2314.65,0,Regular Customers
14291,1,11,3883.25,0,Regular Customers
14292,7,9,4871.93,0,Regular Customers
14293,2,4,1046.56,0,Regular Customers
14295,39,1,166.20000000000002,0,Regular Customers
14297,17,4,1305.33,0,Regular Customers
14298,7,44,51527.3,1,High-Value Customers
14299,7,9,3965.62,0,Regular Customers
14300,18,1,43.2,0,Regular Customers
14301,116,1,640.14,0,Regular Customers
14304,222,1,383.45,2,Low-Value Customers
14305,70,3,1858.96,0,Regular Customers
14306,50,2,2093.32,0,Regular Customers
14307,88,6,2995.72,0,Regular Customers
14309,7,9,2352.53,0,Regular Customers
14311,242,1,310.26,2,Low-Value Customers
14312,46,6,1611.59,0,Regular Customers
14314,106,1,120.0,0,Regular Customers
14315,44,6,2481.13,0,Regular Customers
14317,64,1,508.58,0,Regular Customers
14320,206,2,477.79,2,Low-Value Customers
14321,10,5,1530.75,0,Regular Customers
14323,114,2,605.0600000000001,0,Regular Customers
14326,241,1,183.85,2,Low-Value Customers
14327,162,1,311.65,2,Low-Value Customers
14329,16,7,4975.24,0,Regular Customers
14331,123,2,462.66,0,Regular Customers
14332,22,3,840.21,0,Regular Customers
14333,67,1,415.2,0,Regular Customers
14334,16,8,2552.21,0,Regular Customers
14335,15,2,454.86,0,Regular Customers
14336,16,4,1614.91,0,Regular Customers
14338,160,2,588.22,2,Low-Value Customers
14339,242,1,309.52,2,Low-Value Customers
14340,218,1,134.7,2,Low-Value Customers
14341,44,8,2166.98,0,Regular Customers
14342,20,4,668.5600000000001,0,Regular Customers
14344,126,8,889.9300000000001,0,Regular Customers
14345,38,1,108.98,0,Regular Customers
14346,120,2,1021.58,0,Regular Customers
14348,259,1,409.57,2,Low-Value Customers
14349,9,1,133.5,0,Regular Customers
14350,273,1,282.93,2,Low-Value Customers
14351,164,1,51.0,2,Low-Value Customers
14352,156,4,1078.96,2,Low-Value Customers
14353,214,1,90.6,2,Low-Value Customers
14354,5,2,163.62,0,Regular Customers
14355,365,1,174.4,2,Low-Value Customers
14356,79,2,701.23,0,Regular Customers
14357,42,1,225.12,0,Regular Customers
14359,18,3,912.18,0,Regular Customers
14360,31,4,2118.03,0,Regular Customers
14362,21,1,151.5,0,Regular Customers
14364,108,8,3717.35,0,Regular Customers
14367,7,16,9227.82,0,Regular Customers
14368,319,1,155.0,2,Low-Value Customers
14371,294,1,100.5,2,Low-Value Customers
14373,357,1,76.55,2,Low-Value Customers
14375,184,1,235.56,2,Low-Value Customers
14377,190,2,617.05,2,Low-Value Customers
14379,43,2,348.1,0,Regular Customers
14381,51,1,202.68,0,Regular Customers
14382,25,1,615.49,0,Regular Customers
14383,37,3,1247.69,0,Regular Customers
14385,8,3,202.11,0,Regular Customers
14386,296,1,142.4,2,Low-Value Customers
14387,32,3,1727.6,0,Regular Customers
14388,9,8,3212.84,0,Regular Customers
14389,64,2,1043.46,0,Regular Customers
14390,9,9,4642.57,0,Regular Customers
14393,217,1,67.95,2,Low-Value Customers
14395,1,9,3479.91,0,Regular Customers
14396,64,2,487.99,0,Regular Customers
14397,2,19,2612.96,0,Regular Customers
14400,148,1,574.7,2,Low-Value Customers
14401,3,13,4051.48,0,Regular Customers
14403,129,4,1475.81,0,Regular Customers
14404,33,6,1449.32,0,Regular Customers
14406,118,1,156.75,0,Regular Customers
14407,106,6,2157.73,0,Regular Customers
14408,10,7,2599.03,0,Regular Customers
14409,70,6,2059.4500000000003,0,Regular Customers
14410,91,9,1100.27,0,Regular Customers
14411,310,1,1063.0,2,Low-Value Customers
14412,42,2,770.03,0,Regular Customers
14413,361,1,121.05,2,Low-Value Customers
14414,91,7,1496.98,0,Regular Customers
14415,0,13,5855.57,0,Regular Customers
14416,21,2,490.22,0,Regular Customers
14418,3,3,1937.25,0,Regular Customers
14419,10,6,1051.79,0,Regular Customers
14420,98,1,387.52,0,Regular Customers
14421,56,2,813.11,0,Regular Customers
14422,0,6,4263.64,0,Regular Customers
14423,217,1,265.2,2,Low-Value Customers
14424,17,1,322.08,0,Regular Customers
14426,23,10,4481.67,0,Regular Customers
14427,49,2,363.34,0,Regular Customers
14428,6,5,1224.06,0,Regular Customers
14431,302,1,470.36,2,Low-Value Customers
14432,9,6,2248.5,0,Regular Customers
14434,21,6,1372.8,0,Regular Customers
14436,98,1,89.06,0,Regular Customers
14437,365,1,63.0,2,Low-Value Customers
14438,305,1,131.9,2,Low-Value Customers
14439,319,1,2661.24,2,Low-Value Customers
14440,7,5,2357.6800000000003,0,Regular Customers
14441,0,4,1712.89,0,Regular Customers
14442,204,2,1589.82,2,Low-Value Customers
14443,53,4,1420.2,0,Regular Customers
14446,0,4,1010.35,0,Regular Customers
14447,18,5,1163.23,0,Regular Customers
14448,8,2,375.35,0,Regular Customers
14449,18,4,885.8,0,Regular Customers
14450,180,3,483.25,2,Low-Value Customers
14451,59,2,643.9,0,Regular Customers
14452,10,2,259.05,0,Regular Customers
14453,189,1,119.93,2,Low-Value Customers
14456,4,9,3017.28,0,Regular Customers
14457,310,1,113.64,2,Low-Value Customers
14459,154,1,1837.92,2,Low-Value Customers
14460,109,3,434.34,0,Regular Customers
14461,147,3,2103.06,2,Low-Value Customers
14462,65,11,1980.57,0,Regular Customers
14463,97,3,529.62,0,Regular Customers
14465,246,3,1038.44,2,Low-Value Customers
14466,28,7,2272.4,0,Regular Customers
14467,17,4,596.26,0,Regular Customers
14470,11,2,461.19,0,Regular Customers
14472,103,8,1852.67,0,Regular Customers
14473,73,2,234.34000000000003,0,Regular Customers
14474,45,1,547.66,0,Regular Customers
14475,71,3,925.85,0,Regular Customers
14476,256,1,193.0,2,Low-Value Customers
14477,19,4,1309.6,0,Regular Customers
14479,253,2,316.25,2,Low-Value Customers
14480,10,1,279.05,0,Regular Customers
14481,164,2,636.51,2,Low-Value Customers
14482,17,6,2022.81,0,Regular Customers
14483,281,1,137.1,2,Low-Value Customers
14484,49,1,321.92,0,Regular Customers
14485,38,1,162.8,0,Regular Customers
14487,26,6,1165.48,0,Regular Customers
14488,67,1,1064.28,0,Regular Customers
14489,206,1,463.38,2,Low-Value Customers
14491,174,2,340.93,2,Low-Value Customers
14493,6,5,2383.24,0,Regular Customers
14494,25,1,139.56,0,Regular Customers
14495,50,2,123.8,0,Regular Customers
14496,311,2,538.8100000000001,2,Low-Value Customers
14497,308,1,475.37,2,Low-Value Customers
14498,42,5,1957.32,0,Regular Customers
14499,25,3,808.44,0,Regular Customers
14500,87,3,356.85,0,Regular Customers
14501,183,2,251.21,2,Low-Value Customers
14502,19,11,2429.83,0,Regular Customers
14503,2,6,3543.26,0,Regular Customers
14504,46,4,673.26,0,Regular Customers
14505,16,8,5859.43,0,Regular Customers
14506,16,5,1960.65,0,Regular Customers
14507,23,6,1367.88,0,Regular Customers
14508,21,2,268.05,0,Regular Customers
14511,10,5,1314.81,0,Regular Customers
14512,187,2,275.28,2,Low-Value Customers
14513,100,3,455.59,0,Regular Customers
14514,60,3,990.2,0,Regular Customers
14515,17,6,2076.89,0,Regular Customers
14517,32,2,330.45,0,Regular Customers
14518,63,1,174.37,0,Regular Customers
14520,1,2,270.6,0,Regular Customers
14522,23,4,974.54,0,Regular Customers
14523,107,1,241.09,0,Regular Customers
14524,31,9,1843.83,0,Regular Customers
14525,19,9,4215.9,0,Regular Customers
14527,2,55,8507.13,0,Regular Customers
14528,36,1,364.22,0,Regular Customers
14529,59,3,578.61,0,Regular Customers
14530,25,6,2862.11,0,Regular Customers
14532,235,4,932.85,2,Low-Value Customers
14533,24,7,1865.72,0,Regular Customers
14534,2,18,4397.3,0,Regular Customers
14535,59,3,2854.84,0,Regular Customers
14536,259,1,170.95,2,Low-Value Customers
14537,57,1,355.56,0,Regular Customers
14538,64,2,388.25,0,Regular Customers
14539,15,2,537.48,0,Regular Customers
14540,9,3,952.66,0,Regular Customers
14541,58,8,1453.35,0,Regular Customers
14542,185,1,103.25,2,Low-Value Customers
14543,28,16,3599.73,0,Regular Customers
14544,23,2,2004.3,0,Regular Customers
14546,4,5,2573.93,0,Regular Customers
14547,3,8,3974.75,0,Regular Customers
14548,150,2,652.8,2,Low-Value Customers
14549,310,1,289.24,2,Low-Value Customers
14550,10,2,757.37,0,Regular Customers
14551,17,2,186.23,0,Regular Customers
14552,151,1,164.22,2,Low-Value Customers
14553,18,5,859.27,0,Regular Customers
14554,9,4,2279.49,0,Regular Customers
14555,56,2,312.54,0,Regular Customers
14557,84,1,788.38,0,Regular Customers
14560,6,22,2237.77,0,Regular Customers
14561,75,3,1080.76,0,Regular Customers
14562,3,18,5006.77,0,Regular Customers
14565,95,4,3099.12,0,Regular Customers
14566,110,1,1432.0,0,Regular Customers
14567,56,2,1530.36,0,Regular Customers
14569,0,1,227.39,0,Regular Customers
14570,280,2,218.06,2,Low-Value Customers
14572,2,7,2804.54,0,Regular Customers
14573,179,9,1639.82,2,Low-Value Customers
14576,371,1,35.400000000000006,2,Low-Value Customers
14577,12,4,859.71,0,Regular Customers
14578,2,1,168.63,0,Regular Customers
14581,16,1,138.6,0,Regular Customers
14582,40,1,114.11,0,Regular Customers
14583,5,5,986.96,0,Regular Customers
14584,168,4,1033.06,2,Low-Value Customers
14585,49,1,157.05,0,Regular Customers
14586,276,1,237.36,2,Low-Value Customers
14587,18,9,1580.29,0,Regular Customers
14589,371,1,39.75,2,Low-Value Customers
14591,14,4,1320.21,0,Regular Customers
14592,34,3,557.94,0,Regular Customers
14593,21,3,617.15,0,Regular Customers
14594,6,2,363.33,0,Regular Customers
14595,19,6,1740.6,0,Regular Customers
14597,10,2,866.24,0,Regular Customers
14598,43,1,221.97,0,Regular Customers
14600,305,1,393.33,2,Low-Value Customers
14601,10,1,213.96,0,Regular Customers
14603,274,1,660.0,2,Low-Value Customers
14606,0,93,12076.15,1,High-Value Customers
14607,15,14,16209.5,0,Regular Customers
14608,3,4,1785.15,0,Regular Customers
14609,71,2,266.4,0,Regular Customers
14616,242,3,406.08,2,Low-Value Customers
14618,8,3,553.44,0,Regular Customers
14619,245,1,394.44,2,Low-Value Customers
14620,205,2,412.78,2,Low-Value Customers
14621,0,5,1788.36,0,Regular Customers
14622,184,1,320.58000000000004,2,Low-Value Customers
14623,31,5,886.7,0,Regular Customers
14624,56,2,225.85,0,Regular Customers
14625,195,2,899.63,2,Low-Value Customers
14626,23,4,2791.27,0,Regular Customers
14628,90,2,671.96,0,Regular Customers
14629,3,2,955.26,0,Regular Customers
14631,50,3,1006.98,0,Regular Customers
14632,262,1,114.56,2,Low-Value Customers
14633,265,1,344.90000000000003,2,Low-Value Customers
14636,35,2,609.85,0,Regular Customers
14638,50,1,443.6,0,Regular Customers
14639,51,6,2984.49,0,Regular Customers
14640,23,6,2107.38,0,Regular Customers
14641,21,1,110.46,0,Regular Customers
14642,58,1,96.12,0,Regular Customers
14643,169,2,693.8100000000001,2,Low-Value Customers
14644,67,2,830.76,0,Regular Customers
14645,156,2,597.09,2,Low-Value Customers
14646,1,71,270283.46,1,High-Value Customers
14647,200,1,236.04,2,Low-Value Customers
14649,4,4,1402.59,0,Regular Customers
14651,66,2,653.75,0,Regular Customers
14652,76,1,114.18,0,Regular Customers
14653,0,7,1926.65,0,Regular Customers
14655,7,4,1932.23,0,Regular Customers
14656,168,2,291.05,2,Low-Value Customers
14657,17,4,848.22,0,Regular Customers
14658,4,2,247.15,0,Regular Customers
14659,8,9,2529.93,0,Regular Customers
14660,86,2,285.74,0,Regular Customers
14661,26,1,107.95,0,Regular Customers
14662,28,4,741.37,0,Regular Customers
14664,19,2,636.24,0,Regular Customers
14665,60,5,1835.7,0,Regular Customers
14666,23,1,195.25,0,Regular Customers
14667,10,25,9175.04,0,Regular Customers
14669,241,3,1259.24,2,Low-Value Customers
14670,279,2,392.86,2,Low-Value Customers
14672,234,2,765.55,2,Low-Value Customers
14673,2,5,1736.4,0,Regular Customers
14675,15,1,596.36,0,Regular Customers
14676,30,6,2548.24,0,Regular Customers
14680,24,16,28754.11,0,Regular Customers
14681,70,3,498.95,0,Regular Customers
14682,187,2,52.0,2,Low-Value Customers
14684,25,5,1201.51,0,Regular Customers
14687,106,1,628.38,0,Regular Customers
14688,7,21,5579.1,0,Regular Customers
14689,208,1,112.8,2,Low-Value Customers
14690,43,2,355.05,0,Regular Customers
14691,30,5,2114.33,0,Regular Customers
14692,136,4,591.55,0,Regular Customers
14693,264,1,172.9,2,Low-Value Customers
14696,3,7,2078.95,0,Regular Customers
14697,217,2,188.61,2,Low-Value Customers
14698,1,5,1217.27,0,Regular Customers
14699,213,1,109.13,2,Low-Value Customers
14700,31,3,2195.1,0,Regular Customers
14701,10,9,2526.09,0,Regular Customers
14702,0,17,3251.79,0,Regular Customers
14703,14,1,318.17,0,Regular Customers
14704,10,9,1493.96,0,Regular Customers
14705,198,1,179.0,2,Low-Value Customers
14708,2,3,1126.37,0,Regular Customers
14709,14,13,4921.04,0,Regular Customers
14710,13,4,599.48,0,Regular Customers
14711,9,11,2839.62,0,Regular Customers
14712,28,3,917.07,0,Regular Customers
14713,8,11,2662.2,0,Regular Customers
14714,23,1,160.19,0,Regular Customers
14715,24,4,867.38,0,Regular Customers
14716,42,2,307.51,0,Regular Customers
14719,1,5,1581.84,0,Regular Customers
14720,5,3,663.81,0,Regular Customers
14722,146,1,180.42,2,Low-Value Customers
14723,9,6,1122.36,0,Regular Customers
14725,24,1,655.58,0,Regular Customers
14727,273,1,268.58,2,Low-Value Customers
14729,373,1,313.49,2,Low-Value Customers
14730,0,8,1897.57,0,Regular Customers
14731,46,3,380.02,0,Regular Customers
14732,7,8,2702.49,0,Regular Customers
14733,15,12,9585.91,0,Regular Customers
14735,3,32,6065.69,0,Regular Customers
14737,3,3,1164.55,0,Regular Customers
14738,42,7,1314.45,0,Regular Customers
14739,3,7,3902.28,0,Regular Customers
14740,196,3,1448.21,2,Low-Value Customers
14741,11,6,1400.34,0,Regular Customers
14744,15,7,1099.98,0,Regular Customers
14745,112,5,1220.26,0,Regular Customers
14747,248,1,328.2,2,Low-Value Customers
14748,28,5,1415.75,0,Regular Customers
14752,43,1,389.64,0,Regular Customers
14753,86,1,563.15,0,Regular Customers
14754,44,2,638.05,0,Regular Customers
14755,9,11,5010.28,0,Regular Customers
14756,14,1,738.96,0,Regular Customers
14757,74,1,420.5,0,Regular Customers
14758,144,4,1484.06,0,Regular Customers
14759,4,3,1625.97,0,Regular Customers
14760,296,1,89.2,2,Low-Value Customers
14761,58,2,255.9,0,Regular Customers
14762,263,1,300.52,2,Low-Value Customers
14764,46,1,278.3,0,Regular Customers
14765,28,3,254.11,0,Regular Customers
14766,7,6,2473.37,0,Regular Customers
14768,16,2,192.6,0,Regular Customers
14769,2,8,10416.98,0,Regular Customers
14770,231,2,876.42,2,Low-Value Customers
14772,111,1,139.26,0,Regular Customers
14775,57,3,1011.9,0,Regular Customers
14776,50,11,2538.3,0,Regular Customers
14778,126,2,730.86,0,Regular Customers
14779,280,3,386.15,2,Low-Value Customers
14780,54,2,447.68,0,Regular Customers
14782,319,1,200.1,2,Low-Value Customers
14784,25,2,289.99,0,Regular Customers
14785,9,2,77.4,0,Regular Customers
14788,6,2,679.4399999999999,0,Regular Customers
14789,28,1,197.64,0,Regular Customers
14790,16,4,745.06,0,Regular Customers
14792,63,1,6.2,0,Regular Customers
14793,20,1,228.99,0,Regular Customers
14794,2,7,1319.91,0,Regular Customers
14795,165,1,131.45000000000002,2,Low-Value Customers
14796,0,17,7975.49,0,Regular Customers
14798,52,3,173.74,0,Regular Customers
14799,50,1,157.7,0,Regular Customers
14800,47,12,4331.79,0,Regular Customers
14801,60,1,189.34,0,Regular Customers
14803,161,3,845.55,2,Low-Value Customers
14804,8,1,353.27,0,Regular Customers
14805,14,4,546.4,0,Regular Customers
14806,74,1,193.39,0,Regular Customers
14808,39,8,2718.6,0,Regular Customers
14810,40,11,2085.33,0,Regular Customers
14813,369,2,152.88,2,Low-Value Customers
14815,36,2,778.5,0,Regular Customers
14816,196,1,271.85,2,Low-Value Customers
14817,199,2,1110.34,2,Low-Value Customers
14818,73,3,657.8,0,Regular Customers
14819,63,2,272.07,0,Regular Customers
14820,20,4,507.29,0,Regular Customers
14821,366,1,48.8,2,Low-Value Customers
14823,179,3,321.43,2,Low-Value Customers
14824,9,4,1127.71,0,Regular Customers
14825,3,12,2221.01,0,Regular Customers
14828,196,3,2139.76,2,Low-Value Customers
14829,28,4,697.55,0,Regular Customers
14830,52,1,188.88,0,Regular Customers
14834,17,6,1720.3,0,Regular Customers
14836,9,3,102.45,0,Regular Customers
14837,89,4,1649.5,0,Regular Customers
14840,267,1,62.85,2,Low-Value Customers
14841,52,6,3295.76,0,Regular Customers
14842,43,4,2824.69,0,Regular Customers
14844,63,4,3189.81,0,Regular Customers
14847,148,1,309.4,2,Low-Value Customers
14849,21,25,7930.54,0,Regular Customers
14850,311,1,325.75,2,Low-Value Customers
14851,22,2,511.35,0,Regular Customers
14852,57,6,2836.69,0,Regular Customers
14853,23,2,475.8,0,Regular Customers
14854,77,7,2740.03,0,Regular Customers
14855,118,2,645.65,0,Regular Customers
14856,35,3,1290.53,0,Regular Customers
14857,59,2,1173.12,0,Regular Customers
14859,12,4,1353.74,0,Regular Customers
14860,18,1,170.32,0,Regular Customers
14861,51,1,125.79,0,Regular Customers
14862,25,2,841.1999999999999,0,Regular Customers
14863,28,1,266.76,0,Regular Customers
14865,6,2,52.2,0,Regular Customers
14866,10,12,14389.9,0,Regular Customers
14867,185,3,710.28,2,Low-Value Customers
14868,2,8,2953.59,0,Regular Customers
14869,8,2,721.45,0,Regular Customers
14870,261,1,327.25,2,Low-Value Customers
14871,2,4,501.28,0,Regular Customers
14873,209,1,519.68,2,Low-Value Customers
14875,107,2,1465.3200000000002,0,Regular Customers
14878,12,9,1476.09,0,Regular Customers
14880,76,3,690.59,0,Regular Customers
14881,19,1,255.4,0,Regular Customers
14882,26,2,589.7,0,Regular Customers
14883,18,6,761.59,0,Regular Customers
14885,131,1,765.3199999999999,0,Regular Customers
14886,252,1,364.8,2,Low-Value Customers
14887,78,1,1862.0,0,Regular Customers
14888,206,1,369.2,2,Low-Value Customers
14889,335,1,135.9,2,Low-Value Customers
14890,253,1,125.65,2,Low-Value Customers
14891,147,2,554.38,2,Low-Value Customers
14893,9,2,1237.85,0,Regular Customers
14894,84,1,655.75,0,Regular Customers
14895,7,20,11138.71,0,Regular Customers
14896,204,2,468.77,2,Low-Value Customers
14897,7,4,1366.38,0,Regular Customers
14898,22,6,1269.31,0,Regular Customers
14901,10,9,1421.29,0,Regular Customers
14902,25,1,332.66,0,Regular Customers
14903,20,5,2795.33,0,Regular Customers
14904,1,2,1025.44,0,Regular Customers
14905,157,2,616.15,2,Low-Value Customers
14907,2,7,3501.1,0,Regular Customers
14908,73,1,277.8,0,Regular Customers
14910,2,4,434.35,0,Regular Customers
14911,0,201,143711.17,1,High-Value Customers
14912,16,2,867.85,0,Regular Customers
14913,35,4,1227.43,0,Regular Customers
14915,90,2,307.48,0,Regular Customers
14916,70,4,1268.98,0,Regular Customers
14918,115,2,1610.15,0,Regular Customers
14920,212,2,977.77,2,Low-Value Customers
14921,29,2,1316.07,0,Regular Customers
14923,50,1,749.1,0,Regular Customers
14924,245,1,310.05,2,Low-Value Customers
14929,31,1,223.88,0,Regular Customers
14930,108,3,2362.96,0,Regular Customers
14931,4,5,1257.68,0,Regular Customers
14932,365,1,363.53,2,Low-Value Customers
14934,81,2,1890.94,0,Regular Customers
14935,296,1,1784.71,2,Low-Value Customers
14936,33,8,8137.02,0,Regular Customers
14937,56,3,1621.88,0,Regular Customers
14944,29,12,5900.25,0,Regular Customers
14946,13,1,100.9,0,Regular Customers
14947,71,2,290.82,0,Regular Customers
14948,22,6,1101.97,0,Regular Customers
14950,18,1,371.2,0,Regular Customers
14951,78,1,311.69,0,Regular Customers
14952,59,11,8099.49,0,Regular Customers
14953,24,1,285.67,0,Regular Customers
14954,11,1,294.85,0,Regular Customers
14957,252,1,58.49,2,Low-Value Customers
14958,146,3,483.73,2,Low-Value Customers
14959,63,4,695.42,0,Regular Customers
14960,7,2,221.27,0,Regular Customers
14961,10,9,7044.68,0,Regular Customers
14962,270,1,126.7,2,Low-Value Customers
14963,9,5,1472.34,0,Regular Customers
14964,246,1,206.21,2,Low-Value Customers
14965,95,2,596.09,0,Regular Customers
14966,14,1,183.02,0,Regular Customers
14967,49,1,463.8,0,Regular Customers
14968,29,1,147.59,0,Regular Customers
14970,67,4,1592.06,0,Regular Customers
14971,34,3,1097.98,0,Regular Customers
14972,127,1,114.77,0,Regular Customers
14973,106,3,1314.45,0,Regular Customers
14974,36,1,89.94,0,Regular Customers
14975,56,1,279.94,0,Regular Customers
14976,56,7,790.86,0,Regular Customers
14978,71,5,1921.37,0,Regular Customers
14981,245,1,102.12,2,Low-Value Customers
14984,18,2,202.37,0,Regular Customers
14985,197,2,292.01,2,Low-Value Customers
14987,15,2,326.4,0,Regular Customers
14988,211,1,334.54,2,Low-Value Customers
14995,38,2,231.98,0,Regular Customers
14997,45,3,546.1999999999999,0,Regular Customers
14998,169,2,414.87,2,Low-Value Customers
15000,47,1,490.52,0,Regular Customers
15002,115,4,1641.76,0,Regular Customers
15004,146,1,1220.77,2,Low-Value Customers
15005,15,28,6295.37,0,Regular Customers
15006,50,1,480.38,0,Regular Customers
15007,158,1,156.91,2,Low-Value Customers
15009,11,3,1259.43,0,Regular Customers
15010,35,1,308.94,0,Regular Customers
15012,53,2,405.04,0,Regular Customers
15014,42,2,257.67,0,Regular Customers
15016,172,1,170.04,2,Low-Value Customers
15017,33,1,125.58,0,Regular Customers
15018,38,3,496.21,0,Regular Customers
15019,266,1,252.81,2,Low-Value Customers
15021,8,9,1871.77,0,Regular Customers
15022,11,4,852.39,0,Regular Customers
15023,2,11,6720.41,0,Regular Customers
15024,9,10,1636.43,0,Regular Customers
15025,32,1,361.96,0,Regular Customers
15026,79,3,469.0,0,Regular Customers
15027,30,4,1066.15,0,Regular Customers
15028,7,4,627.13,0,Regular Customers
15030,71,2,518.28,0,Regular Customers
15031,3,4,653.19,0,Regular Customers
15032,255,3,4959.1,2,Low-Value Customers
15033,4,10,2557.18,0,Regular Customers
15034,15,8,4274.16,0,Regular Customers
15035,89,1,252.73,0,Regular Customers
15036,71,3,429.56,0,Regular Customers
15038,58,6,685.74,0,Regular Customers
15039,9,47,19766.59,0,Regular Customers
15041,169,1,179.93,2,Low-Value Customers
15042,198,1,135.93,2,Low-Value Customers
15043,30,1,537.0,0,Regular Customers
15044,18,17,7634.73,0,Regular Customers
15045,151,2,735.66,2,Low-Value Customers
15046,8,15,5090.42,0,Regular Customers
15047,269,1,343.62,2,Low-Value Customers
15048,64,4,381.0,0,Regular Customers
15049,273,1,121.17000000000002,2,Low-Value Customers
15050,24,3,1737.69,0,Regular Customers
15051,22,3,1383.36,0,Regular Customers
15052,318,1,207.73,2,Low-Value Customers
15053,4,3,693.95,0,Regular Customers
15054,11,2,302.1,0,Regular Customers
15057,274,2,1489.5,2,Low-Value Customers
15058,24,11,2102.54,0,Regular Customers
15059,40,9,1337.72,0,Regular Customers
15060,7,4,294.25,0,Regular Customers
15061,3,48,54534.14,1,High-Value Customers
15062,70,4,987.86,0,Regular Customers
15063,212,1,370.8,2,Low-Value Customers
15065,37,4,3158.13,0,Regular Customers
